addr,lat,lng,addr_norm,bank_code,bank_name,branch_code,branch_name,tel_no,manager,establish_date,extended_open_time,url
桃園縣桃園市中正路73號,24.991691,121.312458,桃園市桃園區文化里中正路73號,009,彰化商業銀行,0095703,彰化商業銀行桃園分行,03-3346130-,侯嘉禎,1913-04-26,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0095703"
桃園縣中壢市中正路95號,24.954614,121.223201,桃園市中壢區石頭里中正路95號,009,彰化商業銀行,0095710,彰化商業銀行中壢分行,03-4252101-,莊錦煌,1957-10-15,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0095710"
新竹市中正路63號,24.804849,120.969781,新竹市東區中正里中正路63號,009,彰化商業銀行,0095727,彰化商業銀行新竹分行,03-5253151,葉俊宏,1939-03-10,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0095727"
新竹縣竹東鎮長春路二段43號,24.737817,121.088094,新竹縣竹東鎮商華里長春路二段43號,009,彰化商業銀行,0095734,彰化商業銀行竹東分行,03-5962280-,吳瑞約,1948-02-23,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0095734"
苗栗縣苗栗市中正路636號,24.556051,120.819616,苗栗縣苗栗市青苗里中正路636號,009,彰化商業銀行,0095741,彰化商業銀行苗栗分行,037-326455,王紹懋,1947-08-15,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0095741"
新竹市科學工業園區工業東六路5號,24.81635142,120.97034202,新竹市北區,009,彰化商業銀行,0095758,彰化商業銀行新竹科學園區分行,03-5770780,范玉琴,1988-07-28,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0095758"
桃園縣中壢市忠孝路155號,24.976456,121.254899,桃園市中壢區忠孝里忠孝路155號,009,彰化商業銀行,0095765,彰化商業銀行北中壢分行,03-4636688-,卓定鳳,1995-03-28,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0095765"
"桃園縣八德市介壽路二段135,137號",,,,009,彰化商業銀行,0095772,彰化商業銀行八德分行,03-3711222,林錦莉,2005-08-03,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0095772"
苗栗縣竹南鎮環市路二段110號,24.686442,120.8696,苗栗縣竹南鎮中華里環市路二段110號,009,彰化商業銀行,0095789,彰化商業銀行竹南分行,037-551751,張雪玲,2006-07-24,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0095789"
桃園縣蘆竹鄉南崁路二段5、7號,,,,009,彰化商業銀行,0095796,彰化商業銀行南崁分行,03-3213666,黃美華,1998-12-08,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0095796"
苗栗縣苑裡鎮為公路35號,24.4423608,120.65387,苗栗縣苑裡鎮苑南里為公路35號,009,彰化商業銀行,0095807,彰化商業銀行苑裡分行,037-861501-,劉淑玲,1965-11-18,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0095807"
臺中市大甲區順天路405號,24.350788,120.626917,台中市大甲區文武里順天路405號,009,彰化商業銀行,0095814,彰化商業銀行大甲分行,04-6878711-,許綉卿,1939-11-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0095814"
臺中市清水區中山路196號,24.270835,120.576513,台中市清水區中興里中山路196號,009,彰化商業銀行,0095821,彰化商業銀行清水分行,04-26225151-,黃基明,1920-07-05,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0095821"
臺中市豐原區中正路220號,24.252032,120.717431,台中市豐原區下街里中正路220號,009,彰化商業銀行,0095838,彰化商業銀行豐原分行,04-25269191,葉金玉,1918-01-24,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0095838"
臺中市東勢區豐勢路456號,24.256214,120.828931,台中市東勢區東安里豐勢路456號,009,彰化商業銀行,0095845,彰化商業銀行東勢分行,04-25877160-,蕭火俊,1918-08-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0095845"
臺中市霧峰區中正路900號,24.064096,120.69875,台中市霧峰區錦榮村中正路900號,009,彰化商業銀行,0095852,彰化商業銀行霧峰分行,04-23393567,曾豐賢,1945-10-26,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0095852"
臺中市大雅區中清路3段1090號,24.222161,120.647169,台中市大雅區大雅里中清路三段1090號,009,彰化商業銀行,0095869,彰化商業銀行大雅分行,04-25665500,賴豐楸,1978-06-27,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0095869"
臺中市沙鹿區沙田路52號,24.232166,120.55903,台中市沙鹿區興仁里沙田路52號,009,彰化商業銀行,0095876,彰化商業銀行沙鹿分行,04-26358599,李祐成,1992-04-23,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0095876"
臺中市太平區永豐路87、89、91、93號,,,,009,彰化商業銀行,0095890,彰化商業銀行太平分行,04-2736789-,曾麗芬,1999-02-08,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0095890"
南投縣草屯鎮和平街23號,23.978868,120.683652,南投縣草屯鎮和平里和平街23號,009,彰化商業銀行,0095901,彰化商業銀行草屯分行,049-338101,林再福,1939-03-10,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0095901"
南投縣南投市彰南路二段72號,23.910115,120.684142,南投縣南投市三民里彰南路二段72號,009,彰化商業銀行,0095918,彰化商業銀行南投分行,049-2226171,李麗華,,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0095918"
南投縣埔里鎮西康路73號,23.966422,120.964797,南投縣埔里鎮薰化里西康路73號,009,彰化商業銀行,0095925,彰化商業銀行埔里分行,049-2983983,吳慶源,1919-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0095925"
南投縣水里鄉民權路226號,23.81763,120.852717,南投縣水里鄉民權路226號,009,彰化商業銀行,0095932,彰化商業銀行水裡坑分行,049-2772121,張添茂,1947-08-15,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0095932"
臺中市大肚區沙田路二段780號,24.154168,120.54458,台中市大肚區頂街村沙田路二段780號,009,彰化商業銀行,0095963,彰化商業銀行大肚分行,04-26983711,羅志豪,2000-07-25,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0095963"
新竹縣竹北市台元街26-3號,,,,009,彰化商業銀行,0095987,彰化商業銀行竹北分行,03-5526898,鄭素敏,2008-01-09,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0095987"
彰化縣彰化市和平路57號,24.0802419,120.5401959,彰化縣彰化市長樂里和平路57號,009,彰化商業銀行,0096006,彰化商業銀行彰化分行,04-7242101-,羅順風,,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0096006"
彰化縣鹿港鎮中山路137號,24.053283,120.435498,彰化縣鹿港鎮長興里中山路133號,009,彰化商業銀行,0096013,彰化商業銀行鹿港分行,04-7773311,辛素敏,1913-12-23,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0096013"
彰化縣員林鎮中正路495號,23.959356,120.5719254,彰化縣員林鎮光明里中正路495號,009,彰化商業銀行,0096020,彰化商業銀行員林分行,04-8322101,劉阿娥,1918-01-24,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0096020"
彰化縣溪湖鎮彰水路三段158號,23.9568478,120.4804025,彰化縣溪湖鎮大竹里彰水路三段158號,009,彰化商業銀行,0096037,彰化商業銀行溪湖分行,04-8853471-,葉栢林,1970-02-19,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0096037"
彰化縣北斗鎮斗苑路一段172號,23.8721742,120.5238622,彰化縣北斗鎮新政里斗苑路一段172號,009,彰化商業銀行,0096044,彰化商業銀行北斗分行,04-8882811,賴金瓶,1937-03-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0096044"
雲林縣西螺鎮中山路225號,23.79952,120.457526,雲林縣西螺鎮漢光里中山路225號,009,彰化商業銀行,0096051,彰化商業銀行西螺分行,05-5863611,簡振東,1979-05-21,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0096051"
彰化縣和美鎮道周路428號,24.1085489,120.4951542,彰化縣和美鎮山犁里道周路428號,009,彰化商業銀行,0096068,彰化商業銀行和美分行,04-7579696,邱美綾,2008-10-07,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0096068"
臺中市大里區德芳路二段20號,24.104782,120.680107,台中市大里區新里里德芳路二段20號,009,彰化商業銀行,0096075,彰化商業銀行大里分行,04-24181558,魏榮宏,2001-09-17,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0096075"
彰化縣二林鎮斗苑路五段67號,23.8994606,120.3703906,彰化縣二林鎮東和里斗苑路五段67號,009,彰化商業銀行,0096099,彰化商業銀行二林分行,04-8950011,呂信輝,2001-09-17,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0096099"
雲林縣斗六市中山路70號,23.708955,120.541246,雲林縣斗六市中和里中山路70號,009,彰化商業銀行,0096100,彰化商業銀行斗六分行,05-5324116 -20,顏茂盛,1947-05-15,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0096100"
雲林縣斗南鎮中山路100 號,23.679802,120.47738,雲林縣斗南鎮中山路,009,彰化商業銀行,0096117,彰化商業銀行斗南分行,05-5974191,何文科,1942-11-02,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0096117"
雲林縣虎尾鎮中正路35號,23.709477,120.436721,雲林縣虎尾鎮新興里中正路35號,009,彰化商業銀行,0096124,彰化商業銀行虎尾分行,05-6322561,蔡文凌,1966-10-14,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0096124"
雲林縣北港鎮文化路51號,23.568904,120.30133,雲林縣北港鎮仁安里文化路51號,009,彰化商業銀行,0096131,彰化商業銀行北港分行,05-7836121 -5,陳文忠,1947-12-29,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0096131"
嘉義縣大林鎮祥和路246號,23.6048,120.452878,嘉義縣大林鎮西林里祥和路246號,009,彰化商業銀行,0096204,彰化商業銀行大林分行,05-2653221-,陳文景,1965-09-27,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0096204"
嘉義市中山路386號,23.479678,120.446045,嘉義市西區民生里中山路386號,009,彰化商業銀行,0096211,彰化商業銀行嘉義分行,05-2278141,賴月英,1938-03-23,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0096211"
嘉義市東區新生路832號,23.496207,120.453979,嘉義市東區頂庄里新生路832號,009,彰化商業銀行,0096228,彰化商業銀行東嘉義分行,05-2712811,劉艶玉,1947-05-15,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0096228"
臺南市新營區復興路150號,23.30334409,120.308235,台南市新營區民生里復興路150號,009,彰化商業銀行,0096235,彰化商業銀行新營分行,06-6323871-,董俊宏,1947-11-27,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0096235"
臺南市永康區中正南路839號,23.041016,120.236711,台南市永康區鹽洲里中正南路839號,009,彰化商業銀行,0096242,彰化商業銀行永康分行,06-2545386-,林琇艷,1995-04-10,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0096242"
臺南市新市區中心路6號,23.103423,120.260765,台南市新市區豐華里中心路6號,009,彰化商業銀行,0096259,彰化商業銀行南科樹谷分行,06-5893236,沈山鑫,2009-07-29,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0096259"
中山路二段218號,23.975744,120.979772,,009,彰化商業銀行,0096266,彰化商業銀行歸仁分行,06-2391711,平建台,2012-04-11,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0096266"
臺南市中區中正路88號,23.04734687,120.18478139,台南市安南區,009,彰化商業銀行,0096402,彰化商業銀行台南分行,06-2221281,林國祥,1998-03-16,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0096402"
臺南市中區民權路二段151號,23.04734687,120.18478139,台南市安南區,009,彰化商業銀行,0096419,彰化商業銀行延平分行,06-2254161 -8,陳正吉,1947-05-15,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0096419"
臺南市西區民族路三段94號,22.998416,120.197499,台南市中西區三合里民族路三段94號,009,彰化商業銀行,0096426,彰化商業銀行西台南分行,06-2235141-,郭志明,1963-03-05,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0096426"
臺南市中區北門路一段95-1號,,,,009,彰化商業銀行,0096433,彰化商業銀行東台南分行,06-2267141-,何建興,1964-12-19,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0096433"
臺南市南區西門路一段655號,22.986179,120.197286,台南市南區新昌里西門路一段655號,009,彰化商業銀行,0096440,彰化商業銀行南台南分行,06-2263181,李旺明,1971-05-18,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0096440"
臺南市安南區安和路四段330號,23.057792,120.218805,台南市安南區州南里安和路四段330號,009,彰化商業銀行,0096457,彰化商業銀行安南分行,06-3556111,呂芬蘭,2004-11-08,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0096457"
高雄市旗山區中山路102號,22.887912,120.482184,高雄市旗山區湄洲里中山路102號,009,彰化商業銀行,0096506,彰化商業銀行旗山分行,07-6615481,洪啟清,1948-08-17,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0096506"
高雄市岡山區岡山路293號,22.795043,120.295543,高雄市岡山區岡山里岡山路293號,009,彰化商業銀行,0096513,彰化商業銀行岡山分行,07-6216111 -6,夏豐源,1947-10-23,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0096513"
高雄市鳳山區三民路264號,22.624957,120.358291,高雄市鳳山區縣口里三民路264號,009,彰化商業銀行,0096520,彰化商業銀行鳳山分行,07-7470101,黃志洲,1947-11-19,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0096520"
高雄市苓雅區民權一路59號,22.619164,120.313331,高雄市苓雅區普照里民權一路59號,009,彰化商業銀行,0098119,彰化商業銀行高雄分行,07-3361620,黃文宗,1919-07-14,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0098119"
高雄市新興區忠孝一路456號,22.634534,120.306533,高雄市新興區南港里忠孝一路456號,009,彰化商業銀行,0098126,彰化商業銀行七賢分行,07-2361191,王素娟,1950-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0098126"
高雄市鹽埕區大勇路85號,22.624391,120.283971,高雄市鹽埕區新樂里大勇路85號,009,彰化商業銀行,0098133,彰化商業銀行鹽埕分行,07-5313181,陳婉玲,1947-03-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0098133"
高雄市前金區中正四路109號,22.629616,120.297543,高雄市前金區青山里中正四路109號,009,彰化商業銀行,0098140,彰化商業銀行東高雄分行,07-2217741,李淑汝,1948-04-30,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0098140"
高雄市前鎮區永豐路13號,22.60337,120.333521,高雄市前鎮區瑞隆里永豐路13號,009,彰化商業銀行,0098157,彰化商業銀行南高雄分行,07-7158000,梁淑維,1964-04-21,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0098157"
高雄市楠梓區後昌路720號,22.709642,120.296987,高雄市楠梓區慶昌里後昌路720號,009,彰化商業銀行,0098164,彰化商業銀行北高雄分行,07-3662566,盧泰安,1965-08-17,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0098164"
高雄市三民區河北二路157號,22.634892,120.292271,高雄市三民區鳳南里河北二路157號,009,彰化商業銀行,0098171,彰化商業銀行三民分行,07-2918131,陳秀琴,1967-06-15,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0098171"
高雄市前鎮區三多三路155號,22.615402,120.309496,高雄市前鎮區盛興里三多三路155號,009,彰化商業銀行,0098195,彰化商業銀行前鎮分行,07-3344121-,江穗光,1974-11-19,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0098195"
高雄市三民區九如二路7號,22.640273,120.313428,高雄市三民區同德里九如二路7號,009,彰化商業銀行,0098206,彰化商業銀行九如路分行,07-3123101-,葉寶玉,1975-01-08,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0098206"
高雄市苓雅區中正二路139號,22.630245,120.315101,高雄市苓雅區尚義里中正二路139號,009,彰化商業銀行,0098213,彰化商業銀行新興分行,07-2222200-,李秀枝,1975-04-08,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0098213"
高雄市苓雅區四維四路2號,22.617117,120.302854,高雄市苓雅區人和里四維四路2號,009,彰化商業銀行,0098220,彰化商業銀行苓雅分行,07-3353171-,陳登進,1977-10-06,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0098220"
高雄市苓雅區建國一路109號,22.630969,120.33448,高雄市苓雅區正大里建國一路109號,009,彰化商業銀行,0098237,彰化商業銀行大順分行,07-7715101-,許麗珠,1981-11-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0098237"
高雄市鼓山區博愛一路517號,22.655817,120.303121,高雄市鼓山區龍子里博愛一路517號,009,彰化商業銀行,0098244,彰化商業銀行博愛分行,07-5545151-,錢婉華,1996-01-05,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0098244"
博愛四路280號,23.975744,120.979772,,009,彰化商業銀行,0098251,彰化商業銀行左營分行,07-3436269,楊瑞森,2011-03-29,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0098251"
屏東縣屏東市中正路117-2號,,,,009,彰化商業銀行,0098300,彰化商業銀行屏東分行,08-7342705-,曾世道,1947-08-11,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0098300"
屏東縣東港鎮中正路74號,22.466267,120.449752,屏東縣東港鎮興台里中正路74號,009,彰化商業銀行,0098317,彰化商業銀行東港分行,08-8351521,連倫章,1948-08-19,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0098317"
屏東縣潮州鎮中正路38號,22.552629,120.538791,屏東縣潮州鎮新生里中正路38號,009,彰化商業銀行,0098324,彰化商業銀行潮州分行,08-7883911,李惠如,1976-06-07,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0098324"
屏東縣恆春鎮恆南路22號,21.991328,120.747528,屏東縣恆春鎮山腳里恆南路26號,009,彰化商業銀行,0098348,彰化商業銀行恆春分行,08-8822655,張淑惠,2001-09-17,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0098348"
花蓮縣花蓮市中山路191號,23.97684909,121.60931074,花蓮縣花蓮市民生里中山路191號,009,彰化商業銀行,0098404,彰化商業銀行花蓮分行,03-8323961-,王學文,1956-07-04,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0098404"
台東縣台東市正氣路226號,22.7535549,121.1505509,台東縣台東市中山里正氣路226號,009,彰化商業銀行,0098508,彰化商業銀行台東分行,089-324311-,陳慶仲,1965-05-11,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0098508"
新北市新莊區思源路226、228號,,,,009,彰化商業銀行,0099269,彰化商業銀行思源分行,02-2996-7137,葉琪瑛,2000-02-21,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0099269"
新北市土城區中央路三段41、43、45、45-1號,,,,009,彰化商業銀行,0099283,彰化商業銀行土城分行,02-22691155-,徐永祥,1996-04-09,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0099283"
桃園縣桃園市永安路189號,24.997881,121.304374,桃園市桃園區中興里永安路189號,009,彰化商業銀行,0099290,彰化商業銀行北桃園分行,03-3320743 -5,賴月秋,1994-04-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0099290"
桃園縣平鎮市忠孝路2號,24.956011,121.212946,桃園市平鎮區廣興里忠孝路2號,009,彰化商業銀行,0099301,彰化商業銀行新明分行,03-4941571,謝政義,1995-04-24,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0099301"
桃園縣楊梅市中興路82、84、86號,,,,009,彰化商業銀行,0099318,彰化商業銀行埔心分行,03-4824935-,卓光華,1998-04-13,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0099318"
臺中市西屯區臺灣大道四段923號,24.181755,120.617227,台中市西屯區福和里台灣大道四段923號,009,彰化商業銀行,0099332,彰化商業銀行西屯分行,04-23593435-,陳凌鈴,1998-04-13,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0099332"
"高雄市大寮區鳳林三路537,539號",,,,009,彰化商業銀行,0099349,彰化商業銀行大發分行,07-7824356,鄭成霖,2002-10-28,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0099349"
桃園縣龜山鄉復興一路235號,25.057565,121.364369,桃園市龜山區大湖里復興一路235號,009,彰化商業銀行,0099356,彰化商業銀行東林口分行,03-3975555,謝佩芬,2001-08-27,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0099356"
雲林縣土庫鎮光明路308號,23.678401,120.393128,雲林縣土庫鎮越港里光明路308號,009,彰化商業銀行,0099523,彰化商業銀行土庫分行,05-6621116,吳貞瑩,1998-04-13,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0099523"
高雄市路竹區中山路835號,22.861892,120.258767,高雄市路竹區竹東里中山路835號,009,彰化商業銀行,0099547,彰化商業銀行路竹分行,07-6972151-,張淑麗,2001-10-15,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0099547"
宜蘭縣蘇澳鎮中山路一段121號,24.595906,121.849331,宜蘭縣蘇澳鎮蘇西里中山路一段121號,009,彰化商業銀行,0099554,彰化商業銀行蘇澳分行,03-9961116-,曾纘生,2001-10-15,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0099554"
臺南市北區西門路四段367號,23.016181,120.210312,台南市北區成德里西門路四段367號,009,彰化商業銀行,0099561,彰化商業銀行北台南分行,06-2523450-,吳美惠,1993-05-10,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0099561"
臺中市潭子區中山路二段199號,24.208585,120.705034,台中市潭子區潭陽村中山路二段199號,009,彰化商業銀行,0099603,彰化商業銀行潭子分行,04-25322234,洪瓊宵,1997-03-21,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0099603"
