bank_code,bank_name,branch_code,branch_name,addr,tel_no,manager,establish_date,extended_open_time,url
006,合作金庫商業銀行,0061313,合作金庫商業銀行竹北分行,新竹縣竹北市光明六路261號,03-5546000,蔡銘濱,2001-08-08,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061313"
006,合作金庫商業銀行,0061324,合作金庫商業銀行六合分行,新北市新店區三民路2、4、6號,02-29172911,張秀珠,1975-06-02,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061324"
006,合作金庫商業銀行,0061335,合作金庫商業銀行五洲分行,台北市中山區松江路237、239號,02-25077666,黃華謹,1976-01-23,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061335"
006,合作金庫商業銀行,0061346,合作金庫商業銀行台大分行,台北市中正區中山南路7號,02-23568071,許瓊珍,1999-09-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061346"
006,合作金庫商業銀行,0061368,合作金庫商業銀行龜山分行,桃園縣龜山鄉萬壽路二段1068號,03-3299661,劉仲悅,1975-04-30,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061368"
006,合作金庫商業銀行,0061379,合作金庫商業銀行大溪分行,桃園縣大溪鎮信義路43號,03-3874666,許雪容,1974-08-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061379"
006,合作金庫商業銀行,0061380,合作金庫商業銀行龍潭分行,桃園縣龍潭鄉中正路221號,03-4893512,張志行,1973-06-18,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061380"
006,合作金庫商業銀行,0061391,合作金庫商業銀行中原分行,桃園市中壢區中北路2段392號,03-4688998,陳燕嬌,1990-11-13,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061391"
006,合作金庫商業銀行,0061405,合作金庫商業銀行三興分行,台北市信義區基隆路2段77號,02-27388181,林木振,1986-07-22,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061405"
006,合作金庫商業銀行,0061416,合作金庫商業銀行敦化分行,台北市松山區敦化南路一段88號,02-27769666,王文瓔,1987-01-11,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061416"
006,合作金庫商業銀行,0061427,合作金庫商業銀行石牌分行,台北市北投區石牌路二段201號,02-28747611,張安華,1986-02-13,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061427"
006,合作金庫商業銀行,0061438,合作金庫商業銀行西屯分行,台中市西屯區文心路三段67號,04-23112411,林宗源,1988-09-23,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061438"
006,合作金庫商業銀行,0061449,合作金庫商業銀行雙和分行,新北市中和區建一路196號,02-82271627,張聰慧,1996-04-16,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061449"
006,合作金庫商業銀行,0061450,合作金庫商業銀行土城分行,新北市土城區中央路二段92號,02-22651611,曾接彥,1988-09-23,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061450"
006,合作金庫商業銀行,0061461,合作金庫商業銀行光華分行,高雄市苓雅區光華一路148-82號,07-2223020,林溢武,1980-03-17,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061461"
006,合作金庫商業銀行,0061472,合作金庫商業銀行北台南分行,台南市北區西門路三段159號,06-2209211,張棟榕,1988-09-29,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061472"
006,合作金庫商業銀行,0061483,合作金庫商業銀行興鳳分行,高雄市鳳山區中山路32號,07-7453101,金松風,1999-01-25,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061483"
006,合作金庫商業銀行,0061494,合作金庫商業銀行北屯分行,台中市北屯區文心路四段670號,04-22301199,趙國樑,1994-08-03,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061494"
006,合作金庫商業銀行,0061508,合作金庫商業銀行一心路分行,高雄市前鎮區一心二路119號,07-3322303,張秀玉,1994-06-08,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061508"
006,合作金庫商業銀行,0061519,合作金庫商業銀行三峽分行,新北市三峽區文化路59號,02-26747999,張俊輝,1998-01-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061519"
006,合作金庫商業銀行,0061520,合作金庫商業銀行北嘉義分行,嘉義市西區德安路3號,05-2815500,許芳儀,1998-01-08,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061520"
006,合作金庫商業銀行,0061531,合作金庫商業銀行永康分行,台南市永康區中華路357號,06-2316971,陳清河,1998-01-13,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061531"
006,合作金庫商業銀行,0061542,合作金庫商業銀行平鎮分行,桃園市平鎮區環南路二段286、288、290、292號,03-4689299,林永三,1999-01-15,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061542"
006,合作金庫商業銀行,0061553,合作金庫商業銀行大發分行,高雄市大寮區鳳林三路三四五號,07-7830589,江謝美緣,1999-02-04,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061553"
006,合作金庫商業銀行,0061564,合作金庫商業銀行內湖分行,台北市內湖區瑞光路502號,02-26590001,陳幼婉,2000-03-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061564"
006,合作金庫商業銀行,0061575,合作金庫商業銀行光復分行,新竹市東區東光路57號,03-5753666,羅秀霞,2001-09-15,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061575"
006,合作金庫商業銀行,0061586,合作金庫商業銀行二重分行,新北市三重區光復路一段81號,02-29993399,劉猷群,2001-09-15,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061586"
006,合作金庫商業銀行,0061601,合作金庫商業銀行北台中分行,台中市北區五權路375號,04-22055588,吳煜欽,2001-09-19,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061601"
006,合作金庫商業銀行,0061656,合作金庫商業銀行軍功分行,台中市北屯區東山路一段315號,04-22390128,戴利容,2001-09-19,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061656"
006,合作金庫商業銀行,0061715,合作金庫商業銀行永安分行,台中市西屯區永褔路15號,04-24623181,林國珍,2001-09-19,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061715"
006,合作金庫商業銀行,0061726,合作金庫商業銀行中權分行,台中市西區臺灣大道一段728號,04-22037979,高燕雲,2001-09-19,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061726"
006,合作金庫商業銀行,0061759,合作金庫商業銀行太原分行,台中市北屯區北屯路247號,04-22334291,李德銘,2001-09-19,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061759"
006,合作金庫商業銀行,0061760,合作金庫商業銀行松竹分行,台中市北屯區昌平路二段95號,04-24228751,賴榮堂,2001-09-19,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061760"
006,合作金庫商業銀行,0061852,合作金庫商業銀行中清分行,台中市北區中清路2段17號,04-22913176,曾文正,2001-09-19,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061852"
006,合作金庫商業銀行,0061885,合作金庫商業銀行建成分行,台中市南區建成路1499號,04-22873311,謝淑惠,2001-09-19,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061885"
006,合作金庫商業銀行,0061900,合作金庫商業銀行朝馬分行,台中市西屯區臺灣大道三段526號,04-27013115,馬當顯,2001-09-19,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061900"
006,合作金庫商業銀行,0061966,合作金庫商業銀行東台中分行,台中市南區復興路三段380號,04-22203161,吳基榮,2001-09-19,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061966"
006,合作金庫商業銀行,0061988,合作金庫商業銀行美村分行,台中市南區復興路二段136號,04-22614377,饒美景,2001-09-19,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0061988"
006,合作金庫商業銀行,0062000,合作金庫商業銀行黎明分行,台中市南屯區黎明路一段1064號,04-23892493,楊錫欽,2001-09-19,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0062000"
006,合作金庫商業銀行,0062033,合作金庫商業銀行昌平分行,台中市北屯區昌平路一段163號,04-22443037,許郁正,2001-09-19,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0062033"
006,合作金庫商業銀行,0062044,合作金庫商業銀行精武分行,台中市東區精武東路170號,04-22116358,黃筱平,2001-09-19,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0062044"
006,合作金庫商業銀行,0062055,合作金庫商業銀行文心分行,台中市南屯區文心路一段316號,04-23223300,林惠容,2001-09-19,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0062055"
006,合作金庫商業銀行,0062077,合作金庫商業銀行神岡分行,台中市神岡區中山路799之1號,04-25621111,林國賢,2002-07-29,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0062077"
006,合作金庫商業銀行,0063030,合作金庫商業銀行大竹分行,彰化縣彰化市彰南路2段239號,04-7373311,林坤興,2002-07-29,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0063030"
006,合作金庫商業銀行,0063074,合作金庫商業銀行林內分行,雲林縣林內鄉林中村中西路21號,05-5892002,黃明鏡,2002-07-29,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0063074"
006,合作金庫商業銀行,0063100,合作金庫商業銀行南港分行,台北市南港區三重路19之16號,02-26550777,陳芊蓉,2001-09-15,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0063100"
006,合作金庫商業銀行,0063111,合作金庫商業銀行伸港分行,彰化縣伸港鄉新興路35號,04-7996922,林素玉,2001-09-15,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0063111"
006,合作金庫商業銀行,0063122,合作金庫商業銀行五股分行,新北市五股區中興路一段二號,02-89769698,游麗卿,2001-09-15,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0063122"
006,合作金庫商業銀行,0063133,合作金庫商業銀行樹林分行,新北市樹林區中山路一段152號,02-86872211,劉榮源,2001-09-15,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0063133"
006,合作金庫商業銀行,0063144,信用卡部,台北市萬華區昆明街77號,02-23117531,陳玉明,2000-07-11,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0063144"
006,合作金庫商業銀行,0063155,合作金庫商業銀行林口分行,桃園市龜山區文昌一街2號,03-3183880,陳淑賢,2004-10-27,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0063155"
006,合作金庫商業銀行,0063166,合作金庫商業銀行左營分行,高雄市左營區博愛2路580號,07-5562226,涂秀金,2005-10-25,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0063166"
006,合作金庫商業銀行,0063177,合作金庫商業銀行泰山分行,新北市泰山區明志路3段146、148號,02-29082811,林錦華,2006-02-06,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0063177"
006,合作金庫商業銀行,0063199,合作金庫商業銀行大坪林分行,新北市新店區民權路67號,02-29138611,羅素華,2006-04-19,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0063199"
006,合作金庫商業銀行,0063373,合作金庫商業銀行鶯歌分行,新北市鶯歌區中山路175號,02-86781188,邵振羽,2006-07-24,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0063373"
006,合作金庫商業銀行,0063395,合作金庫商業銀行鹿港分行,彰化縣鹿港鎮民族路120號,04-7788511,謝榮裕,2006-07-24,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0063395"
006,合作金庫商業銀行,0063409,合作金庫商業銀行新樹分行,新北市新莊區新樹路224號,02-22012797,鄭秀人,2006-07-24,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0063409"
006,合作金庫商業銀行,0063410,合作金庫商業銀行六家分行,新竹縣竹北市光明六路東一段257、259號,03-6586969,徐國森,2006-09-25,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0063410"
006,合作金庫商業銀行,0063421,合作金庫商業銀行大雅分行,台中市大雅區雅環路2段95號,04-25660199,謝順發,2006-12-27,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0063421"
006,合作金庫商業銀行,0063443,合作金庫商業銀行八德分行,桃園市八德區介壽路一段765、767號,03-2185888,李麗明,2007-01-09,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0063443"
006,合作金庫商業銀行,0063465,合作金庫商業銀行鼓山分行,高雄市鼓山區中華一路352號,07-5223311,林新松,2007-08-08,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0063465"
006,合作金庫商業銀行,0063476,合作金庫商業銀行大社分行,高雄市大社區翠屏路177之1號,07-3582121,林土成,2007-06-06,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0063476"
006,合作金庫商業銀行,0063498,合作金庫商業銀行逢甲分行,台中市西屯區西屯路2段252號,04-27089075,陳瑞安,2007-12-24,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0063498"
006,合作金庫商業銀行,0063502,合作金庫商業銀行立德分行,新北市中和區立德街105號,02-82282121,何紹坤,2007-12-10,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0063502"
006,合作金庫商業銀行,0063513,合作金庫商業銀行林園分行,高雄市林園區林園北路200號,07-6416171,林啟宗,2007-11-12,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0063513"
006,合作金庫商業銀行,0063524,合作金庫商業銀行高雄科技園區分行,高雄市前鎮區成功二路11-2號,07-5351888,林秀卿,2008-09-26,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0063524"
006,合作金庫商業銀行,0063535,合作金庫商業銀行蘆竹分行,桃園市蘆竹區大竹路387號,03-3232010,陳盈良,2008-12-30,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0063535"
006,合作金庫商業銀行,0063546,合作金庫商業銀行北中和分行,新北市中和區中山路3段35號,02-22263667,蔡仲達,2008-12-30,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0063546"
006,合作金庫商業銀行,0063557,合作金庫商業銀行新湖分行,台北市內湖區新湖二路255、257號,02-27908118,鄧念湘,2008-12-30,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0063557"
006,合作金庫商業銀行,0063568,合作金庫商業銀行丹鳳分行,新北市新莊區中正路657-10、657-14號,02-29088979,姜亞珍,2009-05-13,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0063568"
006,合作金庫商業銀行,0063580,合作金庫商業銀行旗山分行,高雄市旗山區華中街3號,07-6622333,林瑞青,,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0063580"
006,合作金庫商業銀行,0063591,合作金庫商業銀行大園分行,桃園市大園區中正東路47之1號,03-3867733,黃謙,2010-07-22,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0063591"
006,合作金庫商業銀行,0063605,合作金庫商業銀行南土城分行,新北市土城區中央路四段6號,02-2268-6888,張玫蓉,2010-12-30,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0063605"
006,合作金庫商業銀行,0063616,合作金庫商業銀行潭子分行,台中市潭子區中山路二段281號,04-25325566,陳重吉,2006-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0063616"
006,合作金庫商業銀行,0063627,合作金庫商業銀行后里分行,台中市后里區三豐路3段899號,04-25563188,周文讀,2012-07-23,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0063627"
006,合作金庫商業銀行,0063638,合作金庫商業銀行長庚分行,復興街5號,03-3970781,翁國梁,2006-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0063638"
006,合作金庫商業銀行,0063649,合作金庫商業銀行楠梓分行,高雄市楠梓區後昌路1111號,07-3625678,黃國珍,2006-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0063649"
006,合作金庫商業銀行,0065012,合作金庫商業銀行自強分行,台北市中山區南京東路二段85號,02-21003100,蘇英三,2006-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0065012"
006,合作金庫商業銀行,0065023,合作金庫商業銀行中山分行,台北市中山區南京東路二段2號,02-25214065,林明隆,2006-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0065023"
006,合作金庫商業銀行,0065034,合作金庫商業銀行敦南分行,台北市大安區敦化南路一段362號,02-27011117,蔡佳平,2006-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0065034"
006,合作金庫商業銀行,0065056,合作金庫商業銀行世貿分行,台北市信義區基隆路一段333號,02-27291333,彭信明,2006-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0065056"
006,合作金庫商業銀行,0065078,合作金庫商業銀行光復南路分行,台北市大安區光復南路102號,02-27518770,吳筱玫,2006-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0065078"
006,合作金庫商業銀行,0065089,合作金庫商業銀行北士林分行,台北市士林區中山北路五段837、839、841、849號,02-88665959,苗秀芬,2006-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0065089"
006,合作金庫商業銀行,0065090,合作金庫商業銀行信維分行,台北市大安區復興南路一段303號,02-27053828,徐萍萍,2006-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0065090"
006,合作金庫商業銀行,0065104,合作金庫商業銀行西湖分行,台北市內湖區瑞光路206、208號,02-27971989,鄭秋蘋,2006-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0065104"
006,合作金庫商業銀行,0065115,合作金庫商業銀行大湖分行,台北市內湖區民權東路六段314號,02-26328600,曾文淇,2006-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0065115"
006,合作金庫商業銀行,0065137,合作金庫商業銀行國醫中心分行,台北市內湖區成功路二段325號,02-87925745,姜芬美,2006-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0065137"
006,合作金庫商業銀行,0065159,合作金庫商業銀行南門分行,台北市中正區羅斯福路一段97號,02-23966363,邱稏淓,2006-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0065159"
006,合作金庫商業銀行,0065160,合作金庫商業銀行新中分行,台中市西區民權路91號,04-22237711,鄭國禎,2006-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0065160"
006,合作金庫商業銀行,0065171,合作金庫商業銀行中港分行,台中市西屯區文心路三段152號,04-23138811,林家模,2006-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0065171"
006,合作金庫商業銀行,0065182,合作金庫商業銀行衛道分行,台中市北區中清路1段447號,04-22987988,李茂嵩,2006-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0065182"
006,合作金庫商業銀行,0065193,合作金庫商業銀行忠明南路分行,台中市西區忠明南路451號,04-23764066,江崧岳,2006-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0065193"
006,合作金庫商業銀行,0065207,合作金庫商業銀行東基隆分行,基隆市信義區信一路143號,02-24283111,林道倫,2006-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0065207"
006,合作金庫商業銀行,0065218,合作金庫商業銀行赤崁分行,台南市北區成功路204號,06-2201302,蔡寶得,2006-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0065218"
006,合作金庫商業銀行,0065229,合作金庫商業銀行府城分行,台南市南區健康路二段380號,06-2910896,陳麗朱,2006-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0065229"
006,合作金庫商業銀行,0065230,合作金庫商業銀行開元分行,台南市北區開元路147號,06-2753345,蔡文超,2006-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0065230"
006,合作金庫商業銀行,0065241,合作金庫商業銀行港都分行,高雄市前金區中正四路230號,07-2914131,楊昌烈,2006-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0065241"
006,合作金庫商業銀行,0065252,合作金庫商業銀行七賢分行,高雄市新興區七賢一路216號,07-2365503,黃耀南,2006-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0065252"
006,合作金庫商業銀行,0065274,合作金庫商業銀行十全分行,高雄市三民區博愛一路189號,07-3230611,吳琬英,2006-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0065274"
006,合作金庫商業銀行,0065285,合作金庫商業銀行九如分行,高雄市三民區覺民路581號,07-3805001,邱武烈,2006-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0065285"
006,合作金庫商業銀行,0065296,合作金庫商業銀行小港分行,高雄市小港區宏平路526、528號,07-8062289,傅德麟,2006-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0065296"
006,合作金庫商業銀行,0065300,合作金庫商業銀行北三峽分行,新北市三峽區文化路71號,02-26711110,林麗照,2006-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0065300"
